sale_id,product_id,warehouse_id,sale_date,quantity_sold,selling_price,sales_amount
SAL0003838,P0050,WH008,2025-09-11,55,4526.14,248937.7
SAL0003839,P0101,WH004,2026-02-17,10,7703.08,77030.8
SAL0003840,P0068,WH004,2026-03-24,55,7651.09,420809.95
SAL0003841,P0071,WH002,2026-03-06,22,10220.28,224846.16
SAL0003842,P0011,WH001,2025-09-13,14,12266.95,171737.3
SAL0003843,P0014,WH001,2026-03-08,73,9958.36,726960.28
SAL0003844,P0106,WH004,2026-03-13,8,12961.82,103694.56
SAL0003845,P0104,WH005,2025-11-07,15,13530.23,202953.45
SAL0003846,P0131,WH004,2026-08-09,15,332.15,4982.25
SAL0003847,P0128,WH004,2026-05-03,52,14193.47,738060.44
SAL0003848,P0008,WH004,2025-08-18,70,13511.51,945805.7
SAL0003849,P0137,WH003,2026-02-08,54,410.1,22145.4
SAL0003850,P0019,WH006,2026-04-02,76,11648.11,885256.36
SAL0003851,P0140,WH001,2026-02-15,42,9565.42,401747.64
SAL0003852,P0112,WH006,2026-07-22,19,7497.58,142454.02
SAL0003853,P0058,WH003,2025-10-10,40,5550.94,222037.6
SAL0003854,P0025,WH005,2026-02-27,69,7089.85,489199.65
SAL0003855,P0045,WH008,2025-10-11,27,7353.86,198554.22
SAL0003856,P0102,WH002,2026-03-20,74,11449.48,847261.52
SAL0003857,P0048,WH007,2026-05-28,43,5653.52,243101.36
SAL0003858,P0050,WH005,2026-06-07,52,4526.14,235359.28
SAL0003859,P0081,WH001,2026-07-06,46,2089.55,96119.3
SAL0003860,P0044,WH002,2026-08-16,14,11696.79,163755.06
SAL0003861,P0059,WH006,2025-08-13,64,11103.0,710592.0
SAL0003862,P0103,WH005,2025-12-21,61,12534.03,764575.83
SAL0003863,P0078,WH001,2026-05-20,58,9150.16,530709.28
SAL0003864,P0018,WH007,2025-10-31,49,1249.34,61217.66
SAL0003865,P0116,WH008,2026-04-21,79,9441.89,745909.31
SAL0003866,P0106,WH008,2025-08-01,29,12961.82,375892.78
SAL0003867,P0143,WH007,2026-01-26,26,13992.71,363810.46
SAL0003868,P0011,WH005,2026-07-31,27,12266.95,331207.65
SAL0003869,P0143,WH002,2025-09-01,67,13992.71,937511.57
SAL0003870,P0062,WH002,2026-04-21,67,4668.52,312790.84
SAL0003871,P0048,WH005,2025-12-14,35,5653.52,197873.2
SAL0003872,P0094,WH003,2025-11-14,60,4499.9,269994.0
SAL0003873,P0143,WH005,2025-11-16,61,13992.71,853555.31
SAL0003874,P0087,WH006,2025-12-20,70,12269.88,858891.6
SAL0003875,P0050,WH005,2026-04-11,78,4526.14,353038.92
SAL0003876,P0060,WH005,2026-03-13,3,5035.5,15106.5
SAL0003877,P0059,WH003,2025-08-11,33,11103.0,366399.0
SAL0003878,P0015,WH004,2026-07-01,42,4962.3,208416.6
SAL0003879,P0029,WH002,2026-07-04,13,5999.79,77997.27
SAL0003880,P0040,WH006,2026-05-01,29,3922.35,113748.15
SAL0003881,P0031,WH001,2025-09-16,9,3886.37,34977.33
SAL0003882,P0073,WH002,2026-04-20,32,1439.34,46058.88
SAL0003883,P0011,WH002,2026-03-09,22,12266.95,269872.9
SAL0003884,P0081,WH004,2026-03-24,58,2089.55,121193.9
SAL0003885,P0062,WH002,2026-02-09,57,4668.52,266105.64
SAL0003886,P0136,WH002,2026-02-24,10,9626.15,96261.5
SAL0003887,P0051,WH003,2026-01-28,25,7869.03,196725.75
SAL0003888,P0057,WH003,2025-12-19,62,1071.29,66419.98
SAL0003889,P0132,WH003,2025-12-06,63,17778.84,1120066.92
SAL0003890,P0147,WH003,2026-07-31,76,826.55,62817.8
SAL0003891,P0024,WH003,2025-11-12,3,10854.56,32563.68
SAL0003892,P0041,WH008,2025-11-08,47,9233.93,433994.71
SAL0003893,P0049,WH006,2025-10-11,55,8075.59,444157.45
SAL0003894,P0036,WH001,2026-05-20,26,11599.04,301575.04
SAL0003895,P0010,WH004,2026-03-14,13,12927.18,168053.34
SAL0003896,P0078,WH005,2026-02-24,7,9150.16,64051.12
SAL0003897,P0135,WH007,2025-11-09,34,13819.48,469862.32
SAL0003898,P0140,WH006,2026-05-12,22,9565.42,210439.24
SAL0003899,P0086,WH003,2025-12-10,23,6177.93,142092.39
SAL0003900,P0060,WH004,2025-12-31,48,5035.5,241704.0
SAL0003901,P0096,WH005,2026-05-23,14,13787.01,193018.14
SAL0003902,P0008,WH002,2025-10-10,52,13511.51,702598.52
SAL0003903,P0135,WH008,2026-08-04,39,13819.48,538959.72
SAL0003904,P0107,WH008,2025-12-27,41,6158.26,252488.66
SAL0003905,P0058,WH006,2026-07-16,36,5550.94,199833.84
SAL0003906,P0081,WH002,2026-07-19,6,2089.55,12537.3
SAL0003907,P0086,WH004,2026-07-15,23,6177.93,142092.39
SAL0003908,P0034,WH001,2025-08-22,10,12148.61,121486.1
SAL0003909,P0084,WH001,2025-09-11,60,383.71,23022.6
SAL0003910,P0117,WH008,2026-04-11,30,10971.0,329130.0
SAL0003911,P0022,WH004,2026-06-14,70,12421.92,869534.4
SAL0003912,P0149,WH007,2026-03-23,5,2329.78,11648.9
SAL0003913,P0015,WH007,2025-11-12,79,4962.3,392021.7
SAL0003914,P0133,WH001,2026-06-12,57,10911.61,621961.77
SAL0003915,P0102,WH007,2026-01-09,43,11449.48,492327.64
SAL0003916,P0145,WH001,2026-01-10,52,10988.78,571416.56
SAL0003917,P0147,WH002,2025-12-05,77,826.55,63644.35
SAL0003918,P0005,WH007,2026-04-20,6,8142.68,48856.08
SAL0003919,P0023,WH001,2025-12-14,2,3399.02,6798.04
SAL0003920,P0083,WH001,2026-03-31,17,2819.78,47936.26
SAL0003921,P0014,WH004,2026-07-29,12,9958.36,119500.32
SAL0003922,P0010,WH001,2025-09-11,44,12927.18,568795.92
SAL0003923,P0031,WH007,2026-08-01,54,3886.37,209863.98
SAL0003924,P0141,WH008,2026-08-17,78,3336.79,260269.62
SAL0003925,P0127,WH008,2026-08-01,7,600.7,4204.9
SAL0003926,P0150,WH007,2026-01-23,32,11200.18,358405.76
SAL0003927,P0037,WH006,2026-05-21,29,1839.84,53355.36
SAL0003928,P0138,WH003,2026-08-01,46,14687.9,675643.4
SAL0003929,P0031,WH003,2025-09-02,73,3886.37,283705.01
SAL0003930,P0099,WH004,2026-02-16,78,12570.46,980495.88
SAL0003931,P0035,WH003,2025-09-02,53,12109.87,641823.11
SAL0003932,P0111,WH002,2025-08-06,25,10269.05,256726.25
SAL0003933,P0068,WH006,2026-06-18,53,7651.09,405507.77
SAL0003934,P0117,WH006,2026-04-17,29,10971.0,318159.0
SAL0003935,P0126,WH004,2026-05-10,6,16061.16,96366.96
SAL0003936,P0006,WH007,2026-04-07,76,5888.41,447519.16
SAL0003937,P0119,WH001,2026-04-19,38,15091.44,573474.72
SAL0003938,P0030,WH003,2026-02-13,3,11747.59,35242.77
SAL0003939,P0069,WH002,2026-02-23,35,4228.28,147989.8
SAL0003940,P0108,WH007,2026-02-11,55,9691.84,533051.2
SAL0003941,P0035,WH004,2025-09-18,47,12109.87,569163.89
SAL0003942,P0103,WH007,2025-09-24,33,12534.03,413622.99
SAL0003943,P0044,WH004,2026-02-18,3,11696.79,35090.37
SAL0003944,P0143,WH001,2025-09-09,69,13992.71,965496.99
SAL0003945,P0029,WH005,2026-05-09,59,5999.79,353987.61
SAL0003946,P0006,WH008,2026-06-03,78,5888.41,459295.98
SAL0003947,P0027,WH003,2026-01-21,18,9782.53,176085.54
SAL0003948,P0028,WH002,2026-07-23,77,5125.77,394684.29
SAL0003949,P0133,WH004,2025-12-14,66,10911.61,720166.26
SAL0003950,P0056,WH007,2025-09-27,25,189.21,4730.25
SAL0003951,P0112,WH003,2026-02-17,20,7497.58,149951.6
SAL0003952,P0054,WH007,2026-06-05,71,11936.62,847500.02
SAL0003953,P0080,WH002,2025-08-12,75,12953.94,971545.5
SAL0003954,P0105,WH006,2025-08-04,69,1294.66,89331.54
SAL0003955,P0018,WH006,2026-05-05,29,1249.34,36230.86
SAL0003956,P0043,WH008,2025-09-15,18,15848.89,285280.02
SAL0003957,P0089,WH008,2026-04-25,72,7891.09,568158.48
SAL0003958,P0074,WH002,2026-08-02,27,10068.76,271856.52
SAL0003959,P0010,WH008,2026-01-17,42,12927.18,542941.56
SAL0003960,P0134,WH006,2025-12-01,66,4427.4,292208.4
SAL0003961,P0089,WH004,2025-10-19,26,7891.09,205168.34
SAL0003962,P0132,WH003,2026-08-06,23,17778.84,408913.32
SAL0003963,P0034,WH002,2026-03-31,5,12148.61,60743.05
SAL0003964,P0083,WH004,2026-05-27,11,2819.78,31017.58
SAL0003965,P0132,WH003,2026-05-21,19,17778.84,337797.96
SAL0003966,P0098,WH003,2026-02-25,12,8703.81,104445.72
SAL0003967,P0031,WH004,2026-01-15,2,3886.37,7772.74
SAL0003968,P0080,WH003,2026-06-22,43,12953.94,557019.42
SAL0003969,P0060,WH005,2026-05-25,22,5035.5,110781.0
SAL0003970,P0002,WH002,2025-09-28,26,1611.45,41897.7
SAL0003971,P0036,WH002,2025-09-23,33,11599.04,382768.32
SAL0003972,P0125,WH003,2026-04-08,24,13379.19,321100.56
SAL0003973,P0103,WH004,2025-11-01,69,12534.03,864848.07
SAL0003974,P0116,WH001,2026-02-03,21,9441.89,198279.69
SAL0003975,P0101,WH008,2026-02-10,46,7703.08,354341.68
SAL0003976,P0046,WH006,2026-07-29,18,4393.97,79091.46
SAL0003977,P0080,WH003,2026-07-03,5,12953.94,64769.7
SAL0003978,P0107,WH001,2025-12-06,8,6158.26,49266.08
SAL0003979,P0044,WH003,2025-10-20,57,11696.79,666717.03
SAL0003980,P0147,WH001,2026-06-27,5,826.55,4132.75
SAL0003981,P0049,WH003,2025-09-21,13,8075.59,104982.67
SAL0003982,P0088,WH004,2025-09-20,66,673.42,44445.72
SAL0003983,P0058,WH006,2026-04-14,37,5550.94,205384.78
SAL0003984,P0091,WH007,2025-08-19,29,10637.54,308488.66
SAL0003985,P0135,WH007,2025-10-18,69,13819.48,953544.12
SAL0003986,P0094,WH001,2026-07-10,32,4499.9,143996.8
SAL0003987,P0078,WH008,2025-11-19,48,9150.16,439207.68
SAL0003988,P0122,WH008,2026-06-09,2,17772.54,35545.08
SAL0003989,P0143,WH005,2026-08-02,69,13992.71,965496.99
SAL0003990,P0076,WH004,2026-03-29,51,9723.65,495906.15
SAL0003991,P0053,WH006,2025-10-06,35,4950.69,173274.15
SAL0003992,P0023,WH003,2026-05-21,15,3399.02,50985.3
SAL0003993,P0077,WH001,2026-07-09,72,12721.04,915914.88
SAL0003994,P0073,WH008,2026-06-22,65,1439.34,93557.1
SAL0003995,P0088,WH006,2025-09-12,38,673.42,25589.96
SAL0003996,P0103,WH002,2026-08-08,17,12534.03,213078.51
SAL0003997,P0094,WH008,2026-04-29,45,4499.9,202495.5
SAL0003998,P0060,WH004,2026-01-24,1,5035.5,5035.5
SAL0003999,P0010,WH001,2025-09-25,3,12927.18,38781.54
SAL0004000,P0102,WH004,2026-01-01,70,11449.48,801463.6
SAL0004001,P0058,WH001,2025-10-15,52,5550.94,288648.88
SAL0004002,P0143,WH007,2026-05-31,53,13992.71,741613.63
SAL0004003,P0009,WH002,2026-01-25,3,13538.59,40615.77
SAL0004004,P0013,WH005,2025-11-23,47,5230.23,245820.81
SAL0004005,P0137,WH002,2025-11-17,75,410.1,30757.5
SAL0004006,P0131,WH003,2025-10-07,6,332.15,1992.9
SAL0004007,P0073,WH004,2025-12-16,46,1439.34,66209.64
SAL0004008,P0116,WH005,2026-04-29,61,9441.89,575955.29
SAL0004009,P0125,WH004,2025-11-02,43,13379.19,575305.17
SAL0004010,P0111,WH006,2026-05-29,56,10269.05,575066.8
SAL0004011,P0071,WH001,2026-01-11,70,10220.28,715419.6
SAL0004012,P0089,WH003,2026-06-02,20,7891.09,157821.8
SAL0004013,P0020,WH003,2025-09-07,47,13830.77,650046.19
SAL0004014,P0081,WH004,2026-05-05,54,2089.55,112835.7
SAL0004015,P0090,WH007,2026-06-19,41,12387.89,507903.49
SAL0004016,P0019,WH003,2025-08-11,75,11648.11,873608.25
SAL0004017,P0112,WH008,2025-09-20,66,7497.58,494840.28
SAL0004018,P0131,WH004,2026-04-24,31,332.15,10296.65
SAL0004019,P0107,WH001,2025-10-06,64,6158.26,394128.64
SAL0004020,P0121,WH001,2026-04-22,58,5450.85,316149.3
SAL0004021,P0092,WH004,2025-10-26,55,11125.06,611878.3
SAL0004022,P0147,WH002,2025-12-02,46,826.55,38021.3
SAL0004023,P0080,WH002,2025-09-14,24,12953.94,310894.56
SAL0004024,P0031,WH001,2026-03-21,77,3886.37,299250.49
SAL0004025,P0053,WH005,2026-08-06,37,4950.69,183175.53
SAL0004026,P0113,WH008,2025-11-29,41,8027.64,329133.24
SAL0004027,P0034,WH002,2026-04-03,25,12148.61,303715.25
SAL0004028,P0031,WH004,2025-11-09,29,3886.37,112704.73
SAL0004029,P0139,WH001,2025-08-19,31,16335.66,506405.46
SAL0004030,P0006,WH003,2026-06-02,2,5888.41,11776.82
SAL0004031,P0027,WH003,2026-02-23,12,9782.53,117390.36
SAL0004032,P0007,WH007,2026-02-26,5,542.22,2711.1
SAL0004033,P0049,WH008,2026-08-13,61,8075.59,492610.99
SAL0004034,P0096,WH002,2025-08-28,56,13787.01,772072.56
SAL0004035,P0060,WH005,2025-08-25,78,5035.5,392769.0
SAL0004036,P0033,WH006,2026-06-15,71,14261.13,1012540.23
SAL0004037,P0047,WH002,2025-10-20,37,12742.54,471473.98
SAL0004038,P0119,WH005,2025-12-10,36,15091.44,543291.84
SAL0004039,P0027,WH002,2026-08-05,74,9782.53,723907.22
SAL0004040,P0022,WH003,2025-11-15,29,12421.92,360235.68
SAL0004041,P0047,WH005,2025-08-11,38,12742.54,484216.52
SAL0004042,P0093,WH003,2026-05-22,41,14803.06,606925.46
SAL0004043,P0002,WH008,2026-06-08,33,1611.45,53177.85
SAL0004044,P0143,WH007,2026-01-18,13,13992.71,181905.23
SAL0004045,P0047,WH004,2026-04-14,6,12742.54,76455.24
SAL0004046,P0027,WH004,2025-08-25,66,9782.53,645646.98
SAL0004047,P0027,WH001,2025-11-04,8,9782.53,78260.24
SAL0004048,P0141,WH003,2026-03-19,64,3336.79,213554.56
SAL0004049,P0145,WH003,2026-04-09,9,10988.78,98899.02
SAL0004050,P0075,WH007,2026-01-08,23,11640.25,267725.75
SAL0004051,P0010,WH001,2026-05-31,71,12927.18,917829.78
SAL0004052,P0121,WH008,2026-08-09,21,5450.85,114467.85
SAL0004053,P0033,WH004,2026-03-28,1,14261.13,14261.13
SAL0004054,P0126,WH004,2025-12-10,46,16061.16,738813.36
SAL0004055,P0008,WH005,2025-10-18,62,13511.51,837713.62
SAL0004056,P0135,WH005,2026-03-01,2,13819.48,27638.96
SAL0004057,P0071,WH006,2026-03-19,75,10220.28,766521.0
SAL0004058,P0135,WH007,2026-05-14,44,13819.48,608057.12
SAL0004059,P0041,WH004,2025-12-29,5,9233.93,46169.65
SAL0004060,P0118,WH006,2026-01-09,39,9694.84,378098.76
SAL0004061,P0055,WH002,2026-02-27,66,14208.97,937792.02
SAL0004062,P0007,WH003,2026-06-21,45,542.22,24399.9
SAL0004063,P0084,WH005,2025-12-16,75,383.71,28778.25
SAL0004064,P0146,WH002,2025-09-23,13,12971.8,168633.4
SAL0004065,P0078,WH005,2026-04-13,32,9150.16,292805.12
SAL0004066,P0053,WH001,2026-03-29,43,4950.69,212879.67
SAL0004067,P0014,WH003,2026-02-18,8,9958.36,79666.88
SAL0004068,P0149,WH006,2026-08-12,74,2329.78,172403.72
SAL0004069,P0113,WH008,2026-03-03,59,8027.64,473630.76
SAL0004070,P0057,WH006,2025-12-15,11,1071.29,11784.19
SAL0004071,P0091,WH008,2025-10-05,28,10637.54,297851.12
SAL0004072,P0046,WH008,2026-02-12,39,4393.97,171364.83
SAL0004073,P0091,WH005,2025-12-26,26,10637.54,276576.04
SAL0004074,P0133,WH004,2026-05-21,72,10911.61,785635.92
SAL0004075,P0102,WH007,2025-10-31,26,11449.48,297686.48
SAL0004076,P0106,WH006,2025-09-18,32,12961.82,414778.24
SAL0004077,P0128,WH001,2025-11-06,46,14193.47,652899.62
SAL0004078,P0032,WH001,2025-12-17,28,4077.66,114174.48
SAL0004079,P0006,WH004,2025-11-27,7,5888.41,41218.87
SAL0004080,P0074,WH001,2025-08-07,35,10068.76,352406.6
SAL0004081,P0135,WH007,2025-08-20,66,13819.48,912085.68
SAL0004082,P0029,WH003,2025-09-03,22,5999.79,131995.38
SAL0004083,P0034,WH005,2026-07-26,22,12148.61,267269.42
SAL0004084,P0007,WH001,2026-05-13,3,542.22,1626.66
SAL0004085,P0081,WH003,2026-04-12,46,2089.55,96119.3
SAL0004086,P0077,WH004,2026-06-02,50,12721.04,636052.0
SAL0004087,P0058,WH005,2026-05-03,8,5550.94,44407.52
SAL0004088,P0085,WH004,2026-06-07,4,1427.09,5708.36
SAL0004089,P0073,WH005,2025-08-18,15,1439.34,21590.1
SAL0004090,P0045,WH007,2026-05-03,44,7353.86,323569.84
SAL0004091,P0047,WH001,2025-11-10,39,12742.54,496959.06
SAL0004092,P0077,WH001,2026-07-25,76,12721.04,966799.04
SAL0004093,P0073,WH005,2025-11-05,29,1439.34,41740.86
SAL0004094,P0116,WH003,2026-08-08,73,9441.89,689257.97
SAL0004095,P0030,WH003,2026-04-25,62,11747.59,728350.58
SAL0004096,P0071,WH003,2026-01-14,34,10220.28,347489.52
SAL0004097,P0145,WH002,2026-05-27,26,10988.78,285708.28
SAL0004098,P0103,WH006,2026-02-12,18,12534.03,225612.54
SAL0004099,P0133,WH006,2025-12-10,63,10911.61,687431.43
SAL0004100,P0104,WH006,2025-11-17,52,13530.23,703571.96
SAL0004101,P0122,WH003,2025-09-02,54,17772.54,959717.16
SAL0004102,P0129,WH001,2026-07-17,42,5306.75,222883.5
SAL0004103,P0031,WH007,2026-03-07,54,3886.37,209863.98
SAL0004104,P0109,WH002,2025-08-09,52,6650.85,345844.2
SAL0004105,P0072,WH008,2026-05-09,13,2337.16,30383.08
SAL0004106,P0127,WH008,2026-06-05,32,600.7,19222.4
SAL0004107,P0085,WH003,2026-08-07,66,1427.09,94187.94
SAL0004108,P0015,WH001,2026-03-30,58,4962.3,287813.4
SAL0004109,P0056,WH002,2025-09-14,39,189.21,7379.19
SAL0004110,P0027,WH001,2026-06-06,27,9782.53,264128.31
SAL0004111,P0002,WH005,2026-04-30,78,1611.45,125693.1
SAL0004112,P0074,WH001,2026-05-13,54,10068.76,543713.04
SAL0004113,P0064,WH002,2026-04-29,79,6359.37,502390.23
SAL0004114,P0005,WH003,2025-11-21,72,8142.68,586272.96
SAL0004115,P0091,WH006,2025-11-12,73,10637.54,776540.42
SAL0004116,P0068,WH002,2026-06-13,43,7651.09,328996.87
SAL0004117,P0141,WH003,2026-03-06,52,3336.79,173513.08
SAL0004118,P0081,WH003,2026-05-09,14,2089.55,29253.7
SAL0004119,P0085,WH007,2026-03-02,8,1427.09,11416.72
SAL0004120,P0023,WH004,2026-06-17,35,3399.02,118965.7
SAL0004121,P0097,WH008,2026-07-26,18,1350.79,24314.22
SAL0004122,P0124,WH007,2026-06-04,55,3098.15,170398.25
SAL0004123,P0037,WH005,2026-04-19,78,1839.84,143507.52
SAL0004124,P0030,WH004,2026-07-30,52,11747.59,610874.68
SAL0004125,P0117,WH006,2026-06-03,72,10971.0,789912.0
SAL0004126,P0009,WH002,2026-02-27,49,13538.59,663390.91
SAL0004127,P0132,WH004,2025-08-15,8,17778.84,142230.72
SAL0004128,P0066,WH006,2026-06-30,37,4517.29,167139.73
SAL0004129,P0120,WH003,2026-08-03,66,4392.45,289901.7
SAL0004130,P0124,WH002,2026-02-02,77,3098.15,238557.55
SAL0004131,P0044,WH004,2026-06-13,78,11696.79,912349.62
SAL0004132,P0109,WH001,2025-09-02,41,6650.85,272684.85
SAL0004133,P0037,WH006,2025-09-02,73,1839.84,134308.32
SAL0004134,P0067,WH006,2026-05-29,27,486.56,13137.12
SAL0004135,P0060,WH005,2026-07-15,20,5035.5,100710.0
SAL0004136,P0036,WH008,2025-10-16,38,11599.04,440763.52
SAL0004137,P0049,WH001,2025-12-11,12,8075.59,96907.08
SAL0004138,P0107,WH002,2026-01-04,42,6158.26,258646.92
SAL0004139,P0008,WH004,2026-06-29,50,13511.51,675575.5
SAL0004140,P0041,WH003,2026-04-24,31,9233.93,286251.83
SAL0004141,P0101,WH004,2026-04-29,77,7703.08,593137.16
SAL0004142,P0113,WH008,2026-03-18,65,8027.64,521796.6
SAL0004143,P0109,WH007,2026-05-20,53,6650.85,352495.05
SAL0004144,P0086,WH008,2025-08-13,40,6177.93,247117.2
SAL0004145,P0078,WH002,2026-07-26,73,9150.16,667961.68
SAL0004146,P0055,WH002,2026-06-08,39,14208.97,554149.83
SAL0004147,P0110,WH002,2026-06-29,10,8117.34,81173.4
SAL0004148,P0146,WH002,2026-08-06,29,12971.8,376182.2
SAL0004149,P0065,WH007,2026-04-23,40,8713.96,348558.4
SAL0004150,P0064,WH006,2026-05-28,30,6359.37,190781.1
SAL0004151,P0140,WH004,2025-10-03,2,9565.42,19130.84
SAL0004152,P0118,WH001,2025-12-22,28,9694.84,271455.52
SAL0004153,P0042,WH003,2026-06-26,47,10059.55,472798.85
SAL0004154,P0117,WH003,2025-12-31,32,10971.0,351072.0
SAL0004155,P0050,WH005,2026-05-15,78,4526.14,353038.92
SAL0004156,P0048,WH006,2025-12-16,32,5653.52,180912.64
SAL0004157,P0073,WH002,2025-09-12,27,1439.34,38862.18
SAL0004158,P0136,WH008,2026-03-23,54,9626.15,519812.1
SAL0004159,P0135,WH002,2025-08-16,56,13819.48,773890.88
SAL0004160,P0106,WH002,2025-12-30,31,12961.82,401816.42
SAL0004161,P0008,WH008,2026-02-17,24,13511.51,324276.24
SAL0004162,P0110,WH006,2025-09-28,35,8117.34,284106.9
SAL0004163,P0031,WH001,2025-10-24,30,3886.37,116591.1
SAL0004164,P0012,WH002,2025-10-27,55,14129.48,777121.4
SAL0004165,P0127,WH005,2026-01-19,64,600.7,38444.8
SAL0004166,P0057,WH005,2026-02-03,33,1071.29,35352.57
SAL0004167,P0140,WH001,2025-09-24,46,9565.42,440009.32
SAL0004168,P0027,WH006,2026-05-05,33,9782.53,322823.49
SAL0004169,P0046,WH002,2026-02-28,68,4393.97,298789.96
SAL0004170,P0135,WH007,2026-03-24,64,13819.48,884446.72
SAL0004171,P0061,WH004,2025-10-03,30,685.7,20571.0
SAL0004172,P0058,WH004,2025-10-17,79,5550.94,438524.26
SAL0004173,P0013,WH003,2026-01-11,29,5230.23,151676.67
SAL0004174,P0100,WH001,2025-10-15,62,937.89,58149.18
SAL0004175,P0049,WH004,2025-12-02,30,8075.59,242267.7
SAL0004176,P0035,WH003,2025-08-20,12,12109.87,145318.44
SAL0004177,P0094,WH005,2025-10-01,67,4499.9,301493.3
SAL0004178,P0095,WH003,2025-11-17,15,16693.57,250403.55
SAL0004179,P0145,WH002,2026-04-18,10,10988.78,109887.8
SAL0004180,P0072,WH002,2026-08-14,61,2337.16,142566.76
SAL0004181,P0123,WH005,2026-05-07,23,5568.28,128070.44
SAL0004182,P0010,WH001,2026-02-03,11,12927.18,142198.98
SAL0004183,P0004,WH006,2026-07-03,16,1797.79,28764.64
SAL0004184,P0125,WH008,2025-12-17,49,13379.19,655580.31
SAL0004185,P0029,WH008,2025-08-08,14,5999.79,83997.06
SAL0004186,P0046,WH002,2026-07-05,6,4393.97,26363.82
SAL0004187,P0077,WH008,2025-08-27,42,12721.04,534283.68
SAL0004188,P0059,WH002,2026-01-15,17,11103.0,188751.0
SAL0004189,P0066,WH003,2025-09-22,42,4517.29,189726.18
SAL0004190,P0107,WH003,2025-11-24,10,6158.26,61582.6
SAL0004191,P0086,WH003,2025-12-06,46,6177.93,284184.78
SAL0004192,P0133,WH004,2026-02-25,49,10911.61,534668.89
SAL0004193,P0009,WH007,2026-06-06,9,13538.59,121847.31
SAL0004194,P0020,WH005,2025-11-01,79,13830.77,1092630.83
SAL0004195,P0149,WH001,2025-11-29,39,2329.78,90861.42
SAL0004196,P0127,WH003,2026-01-14,2,600.7,1201.4
SAL0004197,P0017,WH001,2025-09-17,68,12869.16,875102.88
SAL0004198,P0012,WH007,2025-08-08,52,14129.48,734732.96
SAL0004199,P0082,WH003,2026-03-13,11,11631.72,127948.92
SAL0004200,P0067,WH002,2026-05-26,37,486.56,18002.72
SAL0004201,P0133,WH007,2026-04-30,72,10911.61,785635.92
SAL0004202,P0053,WH001,2026-03-19,22,4950.69,108915.18
SAL0004203,P0147,WH004,2026-04-12,52,826.55,42980.6
SAL0004204,P0145,WH003,2025-12-23,5,10988.78,54943.9
SAL0004205,P0054,WH006,2025-09-04,2,11936.62,23873.24
SAL0004206,P0068,WH005,2026-01-11,5,7651.09,38255.45
SAL0004207,P0035,WH002,2025-12-26,32,12109.87,387515.84
SAL0004208,P0088,WH007,2025-10-06,19,673.42,12794.98
SAL0004209,P0141,WH007,2026-05-03,4,3336.79,13347.16
SAL0004210,P0015,WH003,2025-11-28,46,4962.3,228265.8
SAL0004211,P0015,WH007,2026-01-03,26,4962.3,129019.8
SAL0004212,P0031,WH001,2026-05-12,50,3886.37,194318.5
SAL0004213,P0107,WH008,2025-09-12,26,6158.26,160114.76
SAL0004214,P0010,WH003,2026-01-27,71,12927.18,917829.78
SAL0004215,P0057,WH002,2025-10-18,32,1071.29,34281.28
SAL0004216,P0007,WH005,2025-12-08,44,542.22,23857.68
SAL0004217,P0133,WH005,2026-08-15,26,10911.61,283701.86
SAL0004218,P0125,WH005,2025-11-25,61,13379.19,816130.59
SAL0004219,P0119,WH006,2026-02-01,51,15091.44,769663.44
SAL0004220,P0080,WH008,2025-10-13,59,12953.94,764282.46
SAL0004221,P0124,WH002,2025-09-15,38,3098.15,117729.7
SAL0004222,P0057,WH006,2025-12-25,26,1071.29,27853.54
SAL0004223,P0072,WH006,2026-02-03,45,2337.16,105172.2
SAL0004224,P0028,WH007,2026-02-10,31,5125.77,158898.87
SAL0004225,P0036,WH003,2026-02-09,70,11599.04,811932.8
SAL0004226,P0056,WH002,2025-12-03,45,189.21,8514.45
SAL0004227,P0116,WH002,2026-02-15,31,9441.89,292698.59
SAL0004228,P0059,WH007,2026-08-09,61,11103.0,677283.0
SAL0004229,P0123,WH003,2026-02-21,48,5568.28,267277.44
SAL0004230,P0066,WH004,2026-05-17,45,4517.29,203278.05
SAL0004231,P0009,WH006,2025-11-05,60,13538.59,812315.4
SAL0004232,P0134,WH005,2025-10-28,61,4427.4,270071.4
SAL0004233,P0119,WH008,2025-12-28,52,15091.44,784754.88
SAL0004234,P0122,WH001,2026-04-03,52,17772.54,924172.08
SAL0004235,P0065,WH008,2025-09-25,76,8713.96,662260.96
SAL0004236,P0131,WH006,2025-08-18,62,332.15,20593.3
SAL0004237,P0127,WH001,2025-10-12,26,600.7,15618.2
SAL0004238,P0087,WH003,2025-09-15,67,12269.88,822081.96
SAL0004239,P0033,WH008,2025-09-17,79,14261.13,1126629.27
SAL0004240,P0137,WH001,2026-01-10,49,410.1,20094.9
SAL0004241,P0053,WH004,2025-10-24,44,4950.69,217830.36
SAL0004242,P0092,WH002,2026-03-08,36,11125.06,400502.16
SAL0004243,P0051,WH005,2026-03-23,53,7869.03,417058.59
SAL0004244,P0071,WH001,2026-06-18,44,10220.28,449692.32
SAL0004245,P0144,WH001,2025-09-21,22,13859.79,304915.38
SAL0004246,P0040,WH008,2026-01-28,2,3922.35,7844.7
SAL0004247,P0039,WH003,2025-12-15,7,10521.02,73647.14
SAL0004248,P0121,WH003,2025-09-10,16,5450.85,87213.6
