grn_id,product_id,vendor_id,warehouse_id,grn_date,quantity,unit_cost,grn_status
PUR002444,P0101,V023,WH005,2025-09-03,912,6808.28,Received
PUR002445,P0084,V014,WH003,2026-06-03,406,311.31,Received
PUR002446,P0125,V006,WH006,2025-12-02,500,11745.87,Partially Received
PUR002447,P0103,V029,WH003,2025-12-26,427,10599.17,Received
PUR002448,P0024,V017,WH003,2025-10-08,917,8642.88,Received
PUR002449,P0149,V015,WH005,2026-04-30,730,1624.9,Received
PUR002450,P0138,V022,WH004,2026-03-01,658,9505.92,Received
PUR002451,P0110,V028,WH004,2026-01-04,1064,6552.64,Received
PUR002452,P0078,V019,WH001,2026-07-23,834,5934.04,Partially Received
PUR002453,P0101,V023,WH005,2026-07-03,937,6331.0,Received
PUR002454,P0146,V024,WH001,2025-12-25,222,9901.45,Received
PUR002455,P0142,V006,WH005,2026-07-16,436,7104.71,Received
PUR002456,P0128,V018,WH001,2025-12-07,435,11293.08,Received
PUR002457,P0058,V019,WH002,2025-12-11,104,4314.44,Received
PUR002458,P0076,V030,WH007,2026-06-18,186,7441.11,Received
PUR002459,P0150,V008,WH003,2025-09-12,403,8641.89,Received
PUR002460,P0036,V008,WH003,2026-06-12,487,9127.21,Received
PUR002461,P0022,V019,WH008,2025-12-05,1115,8606.54,Received
PUR002462,P0127,V005,WH006,2025-08-20,829,413.3,Received
PUR002463,P0080,V027,WH007,2025-10-08,1016,9838.44,Received
PUR002464,P0100,V026,WH004,2025-09-07,492,784.44,Received
PUR002465,P0096,V007,WH006,2025-09-05,1012,10917.56,Received
PUR002466,P0148,V013,WH002,2026-01-12,294,2722.93,Received
PUR002467,P0018,V017,WH008,2026-01-21,1063,893.26,Received
PUR002468,P0038,V018,WH006,2026-05-05,509,2093.6,Received
PUR002469,P0109,V007,WH008,2026-06-18,345,5377.08,Received
PUR002470,P0123,V009,WH003,2025-10-14,548,3724.06,Received
PUR002471,P0144,V001,WH004,2025-11-26,911,9876.19,Received
PUR002472,P0149,V015,WH002,2026-05-03,108,1587.27,Received
PUR002473,P0104,V009,WH003,2025-09-16,505,9994.08,Received
PUR002474,P0140,V025,WH007,2026-04-08,727,6834.68,Received
PUR002475,P0144,V001,WH001,2026-02-10,369,9905.53,Received
PUR002476,P0081,V028,WH005,2025-11-22,1127,1556.09,Received
PUR002477,P0087,V004,WH002,2026-03-27,406,8128.59,Received
PUR002478,P0142,V006,WH004,2025-11-17,106,7411.92,Received
PUR002479,P0061,V017,WH008,2025-08-01,326,543.07,Received
PUR002480,P0046,V016,WH006,2026-05-20,1197,3488.93,Received
PUR002481,P0032,V028,WH007,2026-08-01,459,3111.06,Received
PUR002482,P0015,V009,WH006,2026-05-30,759,3527.73,Received
PUR002483,P0044,V027,WH002,2026-06-11,283,9872.17,Received
PUR002484,P0145,V019,WH007,2026-02-16,996,8885.98,Received
PUR002485,P0054,V009,WH004,2025-10-18,754,8784.07,Received
PUR002486,P0044,V027,WH002,2026-07-15,440,9560.1,Received
PUR002487,P0098,V025,WH004,2026-03-09,512,7010.24,Received
PUR002488,P0005,V005,WH006,2025-09-21,652,6737.13,Received
PUR002489,P0109,V007,WH003,2026-01-10,1012,5299.39,Received
PUR002490,P0027,V028,WH007,2025-12-03,430,8176.83,Received
PUR002491,P0116,V004,WH001,2025-12-21,192,6676.85,Received
PUR002492,P0087,V004,WH003,2025-08-07,23,8633.38,Received
PUR002493,P0104,V009,WH001,2026-01-06,873,9955.04,Received
PUR002494,P0123,V009,WH006,2025-10-15,1005,3712.42,Received
PUR002495,P0079,V004,WH008,2025-11-26,1153,7260.64,Received
PUR002496,P0043,V006,WH007,2026-08-05,1080,11209.76,Received
PUR002497,P0097,V015,WH003,2025-08-08,602,1087.93,Received
PUR002498,P0031,V003,WH003,2025-12-03,1074,2735.04,Received
PUR002499,P0099,V023,WH002,2025-08-10,400,9076.45,Received
PUR002500,P0017,V024,WH005,2026-07-30,1054,11567.62,Received
